model,step,cumulative_rmse
LSTM_Phase1,354,1191.96964630604
LSTM_Phase1,355,1195.25675949668
LSTM_Phase1,356,1198.53589158827
LSTM_Phase1,357,1201.80697128867
LSTM_Phase1,358,1205.06993322573
LSTM_Phase1,359,1208.32476515938
LSTM_Phase1,360,1211.5714647056
LSTM_Phase1,361,1214.81007277876
LSTM_Phase1,362,1218.04064694609
LSTM_Phase1,363,1221.26329217652
LSTM_Phase1,364,1224.47813260304
LSTM_Phase1,365,1227.68532776508
LSTM_Phase1,366,1230.88506934518
LSTM_Phase1,367,1234.07756632818
LSTM_Phase1,368,1237.26305580402
LSTM_Phase1,369,1240.44180454771
LSTM_Phase1,370,1243.61410041332
LSTM_Phase1,371,1246.78024675065
LSTM_Phase1,372,1249.94052890201
LSTM_Phase1,373,1253.09525951853
LSTM_Phase1,374,1256.24476710001
LSTM_Phase1,375,1259.38936344614
LSTM_Phase1,376,1262.52937976901
LSTM_Phase1,377,1265.66512904118
LSTM_Phase1,378,1268.79693261177
LSTM_Phase1,379,1271.92509867646
LSTM_Phase1,380,1275.04992665786
LSTM_Phase1,381,1278.17171092102
LSTM_Phase1,382,1281.29074316043
LSTM_Phase1,383,1284.40731294024
LSTM_Phase1,384,1287.52169548525
LSTM_Phase1,385,1290.63415489438
LSTM_Phase1,386,1293.74496142653
LSTM_Phase1,387,1296.85436499553
LSTM_Phase1,388,1299.96260844392
LSTM_Phase1,389,1303.06993646008
LSTM_Phase1,390,1306.17657196855
LSTM_Phase1,391,1309.28273145852
LSTM_Phase1,392,1312.38861174663
LSTM_Phase1,393,1315.49439810347
LSTM_Phase1,394,1318.60025810876
LSTM_Phase1,395,1321.70634538445
LSTM_Phase1,396,1324.81279723768
LSTM_Phase1,397,1327.91973045081
LSTM_Phase1,398,1331.02725045358
LSTM_Phase1,399,1334.13544224461
LSTM_Phase1,400,1337.24437671272
LSTM_Phase1,401,1340.3541145476
LSTM_Phase1,402,1343.46470123429
LSTM_Phase1,403,1346.57617257239
LSTM_Phase1,404,1349.68855034832
LSTM_Phase1,405,1352.8018473797
LSTM_Phase1,406,1355.9160587097
LSTM_Phase1,407,1359.03116995198
LSTM_Phase1,408,1362.14714059925
LSTM_Phase1,409,1365.26391982653
LSTM_Phase1,410,1368.38142438378
LSTM_Phase1,411,1371.49954506199
LSTM_Phase1,412,1374.61815355133
LSTM_Phase1,413,1377.73707804591
LSTM_Phase1,414,1380.85609053011
LSTM_Phase1,415,1383.97496395309
LSTM_Phase1,416,1387.09339152067
LSTM_Phase1,417,1390.21101751786
LSTM_Phase1,418,1393.32743615476
LSTM_Phase1,419,1396.44217989814
LSTM_Phase1,420,1399.55472934048
LSTM_Phase1,421,1402.66451429603
LSTM_Phase1,422,1405.77088473161
LSTM_Phase1,423,1408.87313428125
LSTM_Phase1,424,1411.97058055111
LSTM_Phase1,425,1415.06254835718
LSTM_Phase1,426,1418.14823786236
LSTM_Phase1,427,1421.22693346735
LSTM_Phase1,428,1424.29794319314
LSTM_Phase1,429,1427.36063492708
LSTM_Phase1,430,1430.41440007524
LSTM_Phase1,431,1433.45873759722
LSTM_Phase1,432,1436.49309663409
LSTM_Phase1,433,1439.51709416273
LSTM_Phase1,434,1442.53039888933
LSTM_Phase1,435,1445.53269030003
LSTM_Phase1,436,1448.52376463917
LSTM_Phase1,437,1451.50340651475
LSTM_Phase1,438,1454.47141387909
LSTM_Phase1,439,1457.42765848485
LSTM_Phase1,440,1460.37204508718
LSTM_Phase1,441,1463.30447145114
LSTM_Phase1,442,1466.22487063262
LSTM_Phase1,443,1469.1332104934
LSTM_Phase1,444,1472.02944518576
LSTM_Phase1,445,1474.91357490693
LSTM_Phase1,446,1477.78558925231
LSTM_Phase1,447,1480.64550985496
LSTM_Phase1,448,1483.49336370764
LSTM_Phase1,449,1486.32919227019
LSTM_Phase1,450,1489.15304354307
LSTM_Phase1,451,1491.96498670514
LSTM_Phase1,452,1494.76510422854
LSTM_Phase1,453,1497.55348404454
LSTM_Phase1,454,1500.33023280748
LSTM_Phase1,455,1503.09546440315
LSTM_Phase1,456,1505.84931046791
LSTM_Phase1,457,1508.59190987457
LSTM_Phase1,458,1511.32340274299
LSTM_Phase1,459,1514.04393926333
LSTM_Phase1,460,1516.75367833426
LSTM_Phase1,461,1519.45277806904
LSTM_Phase1,462,1522.14140136889
LSTM_Phase1,463,1524.81971135833
LSTM_Phase1,464,1527.48787109059
LSTM_Phase1,465,1530.14604179351
LSTM_Phase1,466,1532.79438756248
LSTM_Phase1,467,1535.43306597927
LSTM_Phase1,468,1538.06223709201
