model,step,state_error,cumulative_rmse
MATLAB_Residual_LSTM,436,1885.09128905296,1126.61713948153
MATLAB_Residual_LSTM,437,1887.67564591369,1128.94451969557
MATLAB_Residual_LSTM,438,1890.3380792678,1131.26666735679
MATLAB_Residual_LSTM,439,1893.05540963922,1133.58384072423
MATLAB_Residual_LSTM,440,1895.84027236157,1135.89634265476
MATLAB_Residual_LSTM,441,1898.68871543795,1138.20445719304
MATLAB_Residual_LSTM,442,1901.60818298774,1140.50849288208
MATLAB_Residual_LSTM,443,1904.61107386639,1142.80880106459
MATLAB_Residual_LSTM,444,1907.70814925642,1145.10576914015
MATLAB_Residual_LSTM,445,1910.93042634242,1147.39989589784
MATLAB_Residual_LSTM,446,1914.30091556251,1149.69176010176
MATLAB_Residual_LSTM,447,1917.87053430288,1151.9821234262
MATLAB_Residual_LSTM,448,1921.66771761875,1154.27184461652
MATLAB_Residual_LSTM,449,1925.70566895715,1156.56182201341
MATLAB_Residual_LSTM,450,1930.00473674711,1158.85301982249
MATLAB_Residual_LSTM,451,1934.56729187325,1161.14640127749
MATLAB_Residual_LSTM,452,1939.3649583289,1163.44281564681
MATLAB_Residual_LSTM,453,1944.40278777323,1165.74312289724
MATLAB_Residual_LSTM,454,1949.63325864904,1168.0480005968
MATLAB_Residual_LSTM,455,1955.02666967692,1170.35801141334
MATLAB_Residual_LSTM,456,1960.57464647794,1172.67368258239
MATLAB_Residual_LSTM,457,1966.23619966803,1174.99538693393
MATLAB_Residual_LSTM,458,1971.98852239392,1177.32341089546
MATLAB_Residual_LSTM,459,1977.81787472384,1179.65798843778
MATLAB_Residual_LSTM,460,1983.70549204583,1181.99928323805
MATLAB_Residual_LSTM,461,1989.63908900623,1184.34741292833
MATLAB_Residual_LSTM,462,1995.58677717924,1186.7023781542
MATLAB_Residual_LSTM,463,2001.55466443404,1189.06420174555
MATLAB_Residual_LSTM,464,2007.51982699144,1191.43282309584
MATLAB_Residual_LSTM,465,2013.4776612382,1193.80816534727
MATLAB_Residual_LSTM,466,2019.50151505402,1196.19041794338
MATLAB_Residual_LSTM,467,2025.45117234732,1198.57926147349
MATLAB_Residual_LSTM,468,2030.97546118594,1200.97310991159
MATLAB_Residual_LSTM,469,2036.34749935965,1203.37137582097
MATLAB_Residual_LSTM,470,2041.63250035866,1205.77371172475
MATLAB_Residual_LSTM,471,2046.87389723835,1208.17992938918
MATLAB_Residual_LSTM,472,2052.07347900901,1210.58984865017
MATLAB_Residual_LSTM,473,2057.24494146455,1213.00334003632
MATLAB_Residual_LSTM,474,2062.39189726277,1215.42028815249
MATLAB_Residual_LSTM,475,2067.52095480588,1217.84060224535
MATLAB_Residual_LSTM,476,2072.6382006285,1220.26421408623
MATLAB_Residual_LSTM,477,2077.72368142958,1222.6909849692
MATLAB_Residual_LSTM,478,2082.78588531256,1225.12080761822
MATLAB_Residual_LSTM,479,2087.8109899746,1227.55352664056
MATLAB_Residual_LSTM,480,2092.77270107314,1229.98889483984
MATLAB_Residual_LSTM,481,2097.634949804,1232.42653964066
MATLAB_Residual_LSTM,482,2102.32547491656,1234.86583667521
MATLAB_Residual_LSTM,483,2106.83119918255,1237.30612139415
MATLAB_Residual_LSTM,484,2111.04364150287,1239.74635404778
MATLAB_Residual_LSTM,485,2114.88050735732,1242.18521652122
MATLAB_Residual_LSTM,486,2118.35793106408,1244.62146121454
MATLAB_Residual_LSTM,487,2121.51907739286,1247.05400516826
MATLAB_Residual_LSTM,488,2124.41722714081,1249.48196352791
MATLAB_Residual_LSTM,489,2127.13898715885,1251.90476284979
MATLAB_Residual_LSTM,490,2129.75749260651,1254.32209002948
MATLAB_Residual_LSTM,491,2132.31881765658,1256.73379499079
MATLAB_Residual_LSTM,492,2134.86585189548,1259.13987729972
MATLAB_Residual_LSTM,493,2137.42990642156,1261.54044414653
MATLAB_Residual_LSTM,494,2140.03485068547,1263.93568324789
MATLAB_Residual_LSTM,495,2142.68323747275,1266.32578880671
MATLAB_Residual_LSTM,496,2145.39255026497,1268.71101233297
MATLAB_Residual_LSTM,497,2148.17686085327,1271.09165023741
MATLAB_Residual_LSTM,498,2151.04089160257,1273.46801151168
MATLAB_Residual_LSTM,499,2153.9823418021,1275.84039382548
MATLAB_Residual_LSTM,500,2157.01000567259,1278.20912116323
