model,step,cumulative_rmse
Baseline_LSTM,222,14.9180167621427
Baseline_LSTM,223,14.9201375220753
Baseline_LSTM,224,14.9206550496452
Baseline_LSTM,225,14.9195280653498
Baseline_LSTM,226,14.9167472137346
Baseline_LSTM,227,14.9123389927726
Baseline_LSTM,228,14.9063569134421
Baseline_LSTM,229,14.8988783673514
Baseline_LSTM,230,14.8900022698445
Baseline_LSTM,231,14.8798438856397
Baseline_LSTM,232,14.86852862192
Baseline_LSTM,233,14.8561993816504
Baseline_LSTM,234,14.8430029182779
Baseline_LSTM,235,14.829096727104
Baseline_LSTM,236,14.8146430558303
Baseline_LSTM,237,14.7998099709307
Baseline_LSTM,238,14.7847662642888
Baseline_LSTM,239,14.7696801863357
Baseline_LSTM,240,14.7547170425624
Baseline_LSTM,241,14.7400352969051
Baseline_LSTM,242,14.7257878080105
Baseline_LSTM,243,14.7121188590806
Baseline_LSTM,244,14.6991644427934
Baseline_LSTM,245,14.6870481652778
Baseline_LSTM,246,14.6758844366416
Baseline_LSTM,247,14.6657746139504
Baseline_LSTM,248,14.6568112735916
Baseline_LSTM,249,14.6490746237673
Baseline_LSTM,250,14.6426428242753
Baseline_LSTM,251,14.637588242356
Baseline_LSTM,252,14.633982440816
Baseline_LSTM,253,14.6319036077838
Baseline_LSTM,254,14.6314308054911
Baseline_LSTM,255,14.6326437141117
Baseline_LSTM,256,14.6356205073085
Baseline_LSTM,257,14.6404350825898
Baseline_LSTM,258,14.6471544934249
Baseline_LSTM,259,14.6558253627544
Baseline_LSTM,260,14.6664697060169
Baseline_LSTM,261,14.6790892572706
Baseline_LSTM,262,14.6936472963626
Baseline_LSTM,263,14.7100777334863
Baseline_LSTM,264,14.7282770305224
Baseline_LSTM,265,14.7481156766914
Baseline_LSTM,266,14.7694187123192
Baseline_LSTM,267,14.791977157287
Baseline_LSTM,268,14.815551462166
Baseline_LSTM,269,14.8398759061184
Baseline_LSTM,270,14.8646689052874
Baseline_LSTM,271,14.8896394872534
Baseline_LSTM,272,14.9144935960978
Baseline_LSTM,273,14.9389688630198
Baseline_LSTM,274,14.9628122833868
Baseline_LSTM,275,14.9858137598968
Baseline_LSTM,276,15.0078068624937
Baseline_LSTM,277,15.0286770517341
Baseline_LSTM,278,15.0483445650985
Baseline_LSTM,279,15.0667833712828
Baseline_LSTM,280,15.0840110855688
Baseline_LSTM,281,15.1000900756727
Baseline_LSTM,282,15.1151137622211
Baseline_LSTM,283,15.1292062432693
Baseline_LSTM,284,15.1425103147324
Baseline_LSTM,285,15.1551844092147
Baseline_LSTM,286,15.1673845218646
Baseline_LSTM,287,15.1792778841133
Baseline_LSTM,288,15.191032324967
Baseline_LSTM,289,15.2028026101191
Baseline_LSTM,290,15.2147399853891
Baseline_LSTM,291,15.2269812886717
Baseline_LSTM,292,15.2396498421205
Baseline_LSTM,293,15.2528480281325
Baseline_LSTM,294,15.2666527979388
Baseline_LSTM,295,15.2811131674741
Baseline_LSTM,296,15.2962468985687
Baseline_LSTM,297,15.3120376836838
Baseline_LSTM,298,15.3284332799462
Baseline_LSTM,299,15.3453454286222
Baseline_LSTM,300,15.3626468710923
Baseline_LSTM,301,15.3801797119419
Baseline_LSTM,302,15.3977570623975
Baseline_LSTM,303,15.4151700520707
Baseline_LSTM,304,15.4321932230668
Baseline_LSTM,305,15.4485955359367
Baseline_LSTM,306,15.4641508969305
Baseline_LSTM,307,15.4786511120808
Baseline_LSTM,308,15.4919177870113
Baseline_LSTM,309,15.5038097589124
Baseline_LSTM,310,15.5142282538284
Baseline_LSTM,311,15.5231304256262
Baseline_LSTM,312,15.5305304454862
Baseline_LSTM,313,15.5364989647795
Baseline_LSTM,314,15.5411631627302
Baseline_LSTM,315,15.5446977167328
Baseline_LSTM,316,15.5473171744464
Baseline_LSTM,317,15.5492631830968
Baseline_LSTM,318,15.550796313917
Baseline_LSTM,319,15.5521752009215
Baseline_LSTM,320,15.5536502517106
Baseline_LSTM,321,15.5554559122727
Baseline_LSTM,322,15.557797707351
Baseline_LSTM,323,15.5608522592684
Baseline_LSTM,324,15.5647719341154
Baseline_LSTM,325,15.5696722479693
Baseline_LSTM,326,15.5756459239507
Baseline_LSTM,327,15.5827573885447
Baseline_LSTM,328,15.5910449480173
Baseline_LSTM,329,15.6005230504111
Baseline_LSTM,330,15.611183858945
Baseline_LSTM,331,15.6230006337198
Baseline_LSTM,332,15.635921485355
Baseline_LSTM,333,15.6498710920767
Baseline_LSTM,334,15.6647553600335
Baseline_LSTM,335,15.6804639034531
Baseline_LSTM,336,15.6968688930439
Baseline_LSTM,337,15.7138338681575
Baseline_LSTM,338,15.7312175979288
Baseline_LSTM,339,15.748874975694
Baseline_LSTM,340,15.7666670464025
Baseline_LSTM,341,15.7844586876931
Baseline_LSTM,342,15.8021286261871
Baseline_LSTM,343,15.8195670316924
Baseline_LSTM,344,15.8366817585764
Baseline_LSTM,345,15.8533919837809
Baseline_LSTM,346,15.8696351525336
Baseline_LSTM,347,15.8853611718616
Baseline_LSTM,348,15.9005361860954
Baseline_LSTM,349,15.9151382657473
Baseline_LSTM,350,15.9291528312955
Baseline_LSTM,351,15.9425749496096
Baseline_LSTM,352,15.9554045451494
Baseline_LSTM,353,15.9676458050212
Baseline_LSTM,354,15.9793055634105
Baseline_LSTM,355,15.9903939387687
Baseline_LSTM,356,16.0009220687442
Baseline_LSTM,357,16.0109062742422
Baseline_LSTM,358,16.020365363996
Baseline_LSTM,359,16.0293231917721
Baseline_LSTM,360,16.0378047740999
Baseline_LSTM,361,16.0458424257839
Baseline_LSTM,362,16.0534719051672
Baseline_LSTM,363,16.0607285933039
Baseline_LSTM,364,16.0676523868992
