step,cumulative_rmse
321,15.9117555427554
322,15.9171721392154
323,15.9225301784492
324,15.9278302935018
325,15.9330731105744
326,15.9382592490985
327,15.9433893218092
328,15.9484639348175
329,15.9534836876818
330,15.958449173479
331,15.9633609788742
332,15.9682196841906
333,15.9730258634774
334,15.977780084578
335,15.9824829091971
336,15.9871348929667
337,15.9917365855124
338,15.9962885305177
339,16.0007912657886
340,16.0052453233171
341,16.0096512293437
342,16.0140095044203
343,16.018320663471
344,16.0225852158532
345,16.0268036654178
346,16.0309765105689
347,16.0351042443222
348,16.0391873543638
349,16.0432263231075
350,16.0472216277518
351,16.0511737403364
352,16.055083127798
353,16.0589502520251
354,16.0627755699133
355,16.0665595334184
356,16.0703025896106
357,16.0740051807266
358,16.0776677442225
359,16.0812907128252
360,16.0848745145832
361,16.0884195729178
362,16.0919263066728
363,16.0953951301638
364,16.0988264532275
365,16.10222068127
366,16.1055782153146
367,16.1088994520493
368,16.1121847838736
369,16.1154345989449
370,16.1186492812243
371,16.121829210522
372,16.1249747625424
373,16.128086308928
374,16.1311642173037
375,16.1342088513201
376,16.1372205706964
377,16.1401997312632
378,16.1431466850041
379,16.1460617800976
380,16.1489453609582
381,16.1517977682769
382,16.1546193390617
383,16.1574104066772
384,16.1601713008842
385,16.1629023478786
386,16.1656038703298
387,16.1682761874187
388,16.1709196148762
389,16.1735344650193
390,16.176121046789
391,16.1786796657864
392,16.1812106243088
393,16.1837142213853
394,16.1861907528125
395,16.1886405111892
396,16.1910637859509
397,16.1934608634041
398,16.1958320267602
399,16.1981775561689
400,16.2004977287512
401,16.2027928186323
402,16.2050630969738
403,16.2073088320061
404,16.2095302890595
405,16.2117277305962
406,16.2139014162408
407,16.2160516028112
408,16.218178544349
409,16.2202824921495
410,16.222363694791
411,16.2244223981648
412,16.2264588455039
413,16.2284732774116
414,16.2304659318904
415,16.2324370443695
416,16.2343868477332
417,16.2363155723481
418,16.2382234460901
419,16.2401106943721
420,16.2419775401698
421,16.2438242040483
422,16.2456509041885
423,16.2474578564125
424,16.2492452742091
425,16.2510133687593
426,16.252762348961
427,16.2544924214537
428,16.2562037906433
429,16.2578966587254
430,16.2595712257102
431,16.2612276894454
432,16.2628662456399
433,16.2644870878869
434,16.2660904076865
435,16.2676763944689
436,16.2692452356161
437,16.2707971164845
438,16.2723322204268
439,16.2738507288133
440,16.2753528210536
441,16.276838674618
442,16.2783084650578
443,16.2797623660269
444,16.2812005493016
445,16.2826231848012
446,16.2840304406082
447,16.2854224829879
448,16.2867994764081
449,16.2881615835588
450,16.2895089653709
451,16.2908417810358
452,16.2921601880238
453,16.2934643421029
454,16.294754397357
455,16.2960305062044
456,16.2972928194156
457,16.298541486131
458,16.2997766538791
459,16.300998468593
460,16.3022070746286
461,16.303402614781
462,16.3045852303014
463,16.3057550609145
464,16.3069122448339
465,16.3080569187794
466,16.3091892179927
467,16.3103092762532
468,16.3114172258943
469,16.3125131978188
470,16.3135973215141
471,16.3146697250681
472,16.3157305351837
473,16.3167798771941
474,16.3178178750776
475,16.3188446514723
476,16.3198603276903
477,16.3208650237324
478,16.321858858302
479,16.3228419488193
480,16.3238144114352
481,16.3247763610446
482,16.3257279113006
483,16.3266691746275
484,16.3276002622343
485,16.3285212841277
486,16.3294323491252
487,16.3303335648679
488,16.331225037833
489,16.3321068733469
490,16.3329791755973
491,16.3338420476454
492,16.3346955914384
493,16.3355399078213
494,16.3363750965489
495,16.3372012562976
496,16.338018484677
497,16.3388268782415
498,16.3396265325017
499,16.3404175419357
500,16.3412
