step,cumulative_rmse
318,7.86617813821431
319,7.89458332956795
320,7.92167500710153
321,7.94759299570029
322,7.97243039190732
323,7.99623422226977
324,8.01901003422497
325,8.0407361745808
326,8.06137574241439
327,8.08089017370192
328,8.09925358126793
329,8.11646528746538
330,8.13255697482531
331,8.14759746637471
332,8.16169210299172
333,8.17497951218322
334,8.18762558231103
335,8.19981431125042
336,8.2117410311963
337,8.2236027922007
338,8.23558974077
339,8.24787832635993
340,8.26062569837084
341,8.27396554885106
342,8.28800738669563
343,8.3028363686272
344,8.31851487665159
345,8.33508411351622
346,8.35256639915269
347,8.3709680474042
348,8.39028240427549
349,8.41049170823676
350,8.43157057959538
351,8.45348855019357
352,8.47621255000566
353,8.4997080837579
354,8.52394131344031
355,8.54887813173073
356,8.57448256145492
357,8.60071531317006
358,8.62753417726103
359,8.65489462287107
360,8.68274475043287
361,8.71102461274218
362,8.73966511513144
363,8.76859151455076
364,8.79771983215472
365,8.82696029301604
366,8.85622139354474
367,8.88540936875324
368,8.91442090467761
369,8.94315057093661
370,8.97149663435379
371,8.999367857003
372,9.02669189843087
373,9.05341907165601
374,9.07953242513917
375,9.10505643443474
376,9.1300632023766
377,9.15467810753146
378,9.17908259250558
379,9.20351472705882
380,9.2282648397256
381,9.25366773469353
382,9.28008935513673
383,9.30791066829256
384,9.33750835851592
385,9.36923164971359
386,9.40337560822214
387,9.44016120384197
388,9.47971346340267
389,9.52205569635513
390,9.56710314997535
391,9.61466748251754
392,9.66447558615569
393,9.71618882728228
394,9.76943393213525
395,9.82382881368571
396,9.87900667580769
397,9.93464289665204
398,9.99046810592321
399,10.0462761108419
400,10.1019271048546
401,10.1573407016296
402,10.2124883217852
403,10.2673823024302
404,10.3220546760448
405,10.3765362042565
406,10.4308399476804
407,10.4849469172078
408,10.5387962532919
409,10.592278598547
410,10.6452385052493
411,10.6974810778314
412,10.7487833499096
413,10.7989068784331
414,10.8476108582666
415,10.8946662626777
416,10.9398660127142
417,10.9830323709344
418,11.0240206979327
419,11.0627224290084
420,11.0990659689247
421,11.1330197746975
422,11.1645930359738
423,11.1938314238401
424,11.2208126725446
425,11.2456404403072
426,11.2684453983095
427,11.2893724988805
428,11.3085776790228
429,11.3262214906451
430,11.3424638428929
431,11.3574583296483
432,11.3713511999322
433,11.3842794447424
434,11.396368955793
435,11.407732692104
436,11.418472228865
437,11.4286785052429
438,11.4384306099043
439,11.4477979741999
440,11.4568411921788
441,11.4656133993532
442,11.474160775811
443,11.482523536883
444,11.4907351512256
445,11.4988249454431
446,11.5068184772249
447,11.5147382079889
448,11.5226042477579
449,11.5304348346041
450,11.5382439986936
451,11.5460423870176
452,11.553838221883
453,11.5616353969636
454,11.5694346882628
455,11.5772339629526
456,11.5850294254744
457,11.5928143851575
458,11.6005790384854
459,11.6083077388177
460,11.6159770114584
461,11.6235614471297
462,11.6310386678909
463,11.6383904090831
464,11.6455978662561
465,11.6526406658633
466,11.6594972764339
467,11.6661415545491
468,11.6725460998013
469,11.6786832288039
470,11.6845225820509
471,11.6900347044548
472,11.6951913006761
473,11.6999653176042
474,11.7043321626502
475,11.7082717150244
476,11.7117659094913
477,11.7147988708043
478,11.7173571583169
479,11.7194299354644
480,11.7210090820194
481,11.7220892884695
482,11.7226681067703
483,11.7227454771463
484,11.7223245100458
485,11.7214111784446
486,11.7200138757505
487,11.7181435532325
488,11.715813829853
489,11.713041143435
490,11.7098454361548
491,11.7062488711707
492,11.7022752679888
493,11.6979507720703
494,11.6933035395248
495,11.6883637186553
496,11.6831633384016
497,11.6777363993591
498,11.6721184201836
499,11.6663452484946
500,11.6604530302628
