step,cumulative_rmse
321,13.546371124898
322,13.5524809474577
323,13.5584505799227
324,13.5643204355131
325,13.5701357999673
326,13.5759455770946
327,13.5818003877223
328,13.5877500367438
329,13.5938406032801
330,13.6001113185806
331,13.6065918266028
332,13.6133000400591
333,13.6202410272954
334,13.6274069699689
335,13.6347760423725
336,13.6423107793838
337,13.6499647334064
338,13.6576862611877
339,13.6654236652636
340,13.67313069364
341,13.6807716334324
342,13.6883256976873
343,13.6957899156157
344,13.7031810104614
345,13.7105354068352
346,13.7179077828362
347,13.7253690842912
348,13.7330029323801
349,13.7409026773799
350,13.7491688093991
351,13.757906137163
352,13.7672220151295
353,13.7772254293633
354,13.7880258566641
355,13.7997331775974
356,13.8124568445821
357,13.8263049578846
358,13.841381904044
359,13.8577855188615
360,13.8756028918589
361,13.8949045247988
362,13.9157383277013
363,13.9381230885924
364,13.9620418078851
365,13.9874365211246
366,14.0142037785815
367,14.0421933520135
368,14.0712091636493
369,14.1010124258474
370,14.131328863131
371,14.1618573383417
372,14.1922810887789
373,14.222279850719
374,14.2515425047541
375,14.2797788991064
376,14.306730205507
377,14.3321772479648
378,14.3559465356438
379,14.3779133635152
380,14.3980022275981
381,14.4161846631553
382,14.4324754174995
383,14.4469274600349
384,14.4596255436588
385,14.4706793245057
386,14.4802174446263
387,14.488381150015
388,14.4953188282197
389,14.5011818343591
390,14.506120196911
391,14.5102795752603
392,14.513798870692
393,14.5168078557601
394,14.5194252042706
395,14.5217569722047
396,14.5238955164942
397,14.5259186956468
398,14.5278891176875
399,14.5298543994015
400,14.5318477168747
401,14.5338891477077
402,14.5359873491443
403,14.5381420084933
404,14.5403465788955
405,14.5425911451372
406,14.5448655993255
407,14.547162038983
408,14.549477417534
409,14.5518152026039
410,14.5541868224736
411,14.5566122471443
412,14.559120718346
413,14.5617498431837
414,14.5645452401451
415,14.5675595474055
416,14.5708516773991
417,14.5744860475809
418,14.5785312270834
419,14.5830595774114
420,14.5881458265077
421,14.5938662113054
422,14.6002961394737
423,14.6075081608837
424,14.6155687057363
425,14.6245345465645
426,14.6344485720313
427,14.645335103839
428,14.657196192586
429,14.6700074928446
430,14.6837160281407
431,14.6982394587243
432,14.7134671937494
433,14.7292640555713
434,14.7454759378486
435,14.7619371218638
436,14.7784789627918
437,14.7949384915006
438,14.8111665236453
439,14.8270338740891
440,14.842435885659
441,14.8572943494636
442,14.8715572974464
443,14.8851973869103
444,14.8982086430845
445,14.9106024528994
446,14.9224033691562
447,14.9336451513773
448,14.9443671302937
449,14.954611303719
450,14.9644199952399
451,14.973834790821
452,14.9828955383166
453,14.9916398226864
454,15.0001033271081
455,15.008319562025
456,15.0163201417117
457,15.0241346007409
458,15.0317902346137
459,15.0393120057274
460,15.0467218922188
461,15.05403807687
462,15.061274478423
463,15.0684399524984
464,15.0755377726528
465,15.0825652586517
466,15.0895136345394
467,15.096368298414
468,15.1031093421128
469,15.1097123192225
470,15.116149405615
471,15.1223905628373
472,15.1284049720608
473,15.1341623283153
474,15.1396340241722
475,15.1447941544808
476,15.1496202586133
477,15.154093758878
478,15.1582000994905
479,15.1619287624714
480,15.1652732638883
481,15.1682310302106
482,15.1708037114028
483,15.1729975554112
484,15.1748242063203
485,15.1763013855998
486,15.1774535515459
487,15.1783121485551
488,15.1789154482651
489,15.1793079673028
490,15.1795391854811
491,15.1796626988693
492,15.1797352023639
493,15.1798157977948
494,15.1799659599729
495,15.1802492041006
496,15.180730911466
497,15.1814774389198
498,15.1825553989826
499,15.1840306297835
500,15.1859673847433
